result_lag_1,result_lag_2,result_lag_3,result_lag_4,result_lag_5,multiplier_lag_1,multiplier_lag_2,multiplier_lag_3,multiplier_lag_4,multiplier_lag_5,multiplier_mean_5,multiplier_mean_10,multiplier_mean_20,multiplier_std_5,multiplier_std_10,multiplier_std_20,hour,minute,day_of_week,is_weekend,hour_sin,hour_cos,previous_streak,result_1_count_10,result_1_count_20,result_2_count_10,result_2_count_20,result_5_count_10,result_5_count_20,result_10_count_10,result_10_count_20,result_20_count_10,result_20_count_20,result_40_count_10,result_40_count_20,result_50_count_10,result_50_count_20,target
1.0,1.0,5.0,5.0,2.0,1.0,1.0,5.0,5.0,2.0,2.8,2.9,2.1,2.049390153192807,2.960855732161174,2.2219005615159273,14,47,2,0,-0.4999999999999997,-0.8660254037844388,2.0,5.0,12.0,2.0,5.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,5.0,5.0,2.6,2.0,2.05,2.1908902300214943,1.63299316185699,2.235479461112149,14,48,2,0,-0.4999999999999997,-0.8660254037844388,3.0,6.0,13.0,2.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,5.0,1.8,2.0,2.0,1.7888543820008485,1.63299316185699,2.2478059477964285,14,48,2,0,-0.4999999999999997,-0.8660254037844388,4.0,6.0,14.0,2.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9,2.0,0.0,1.66332999331813,2.2478059477964285,14,51,2,0,-0.4999999999999997,-0.8660254037844388,5.0,7.0,14.0,1.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20
20.0,1.0,1.0,1.0,1.0,15.0,1.0,1.0,1.0,1.0,3.8,3.3,2.65,6.2609903369997015,4.423422506009535,3.674592709260309,14,52,2,0,-0.4999999999999997,-0.8660254037844388,1.0,6.0,14.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2
2.0,20.0,1.0,1.0,1.0,2.0,15.0,1.0,1.0,1.0,4.0,3.4,2.7,6.164414002969271,4.3767060165792,3.6577243428698534,14,53,2,0,-0.4999999999999997,-0.8660254037844388,1.0,5.0,13.0,2.0,3.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2
2.0,2.0,20.0,1.0,1.0,2.0,2.0,15.0,1.0,1.0,4.2,3.4,2.75,6.058052492344683,4.3767060165792,3.640054944640486,14,54,2,0,-0.4999999999999997,-0.8660254037844388,2.0,5.0,12.0,2.0,4.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,2.0,2.0,20.0,1.0,1.0,2.0,2.0,15.0,1.0,4.2,3.0,2.75,6.058052492344683,4.3969686527582095,3.640054944640486,14,54,2,0,-0.4999999999999997,-0.8660254037844388,1.0,6.0,12.0,2.0,4.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5
5.0,1.0,2.0,2.0,20.0,5.0,1.0,2.0,2.0,15.0,5.0,3.0,2.95,5.787918451395426,4.3969686527582095,3.648720035127181,14,58,2,0,-0.4999999999999997,-0.8660254037844388,1.0,6.0,11.0,2.0,4.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,40
40.0,5.0,1.0,2.0,2.0,28.0,5.0,1.0,2.0,2.0,7.6,5.7,4.3,11.502173707608646,8.95730614266021,6.6498911744163625,14,59,2,0,-0.4999999999999997,-0.8660254037844388,1.0,5.0,10.0,2.0,4.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1
1.0,40.0,5.0,1.0,2.0,1.0,28.0,5.0,1.0,2.0,7.4,5.7,4.3,11.631852818876434,8.95730614266021,6.6498911744163625,15,3,2,0,-0.7071067811865471,-0.7071067811865479,1.0,5.0,10.0,2.0,4.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,40
40.0,1.0,40.0,5.0,1.0,3.0,1.0,28.0,5.0,1.0,7.6,5.9,3.95,11.523888232710505,8.862530363527643,6.516981865218026,15,4,2,0,-0.7071067811865471,-0.7071067811865479,1.0,4.0,10.0,2.0,4.0,1.0,3.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,10
10.0,40.0,1.0,40.0,5.0,10.0,3.0,1.0,28.0,5.0,9.4,6.8,4.4,10.922453936730685,8.766096305907746,6.612587677261858,15,4,2,0,-0.7071067811865471,-0.7071067811865479,1.0,3.0,9.0,2.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,5
5.0,10.0,40.0,1.0,40.0,5.0,10.0,3.0,1.0,28.0,9.4,7.2,4.55,10.922453936730685,8.56089299599603,6.589265592813304,15,5,2,0,-0.7071067811865471,-0.7071067811865479,1.0,2.0,9.0,2.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,1
1.0,5.0,10.0,40.0,1.0,1.0,5.0,10.0,3.0,1.0,4.0,5.8,4.55,3.7416573867744236,8.283853102405137,6.589265592813304,15,6,2,0,-0.7071067811865471,-0.7071067811865479,1.0,3.0,9.0,2.0,3.0,2.0,4.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,5
5.0,1.0,5.0,10.0,40.0,5.0,1.0,5.0,10.0,3.0,4.8,6.1,4.75,3.3466401061368414,8.184674024595841,6.536335686799448,15,6,2,0,-0.7071067811865471,-0.7071067811865479,1.0,3.0,8.0,1.0,3.0,3.0,5.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,2
2.0,5.0,1.0,5.0,10.0,2.0,5.0,1.0,5.0,10.0,4.6,6.1,4.75,3.507135583350551,8.184674024595841,6.536335686799448,15,7,2,0,-0.7071067811865471,-0.7071067811865479,1.0,3.0,8.0,1.0,3.0,3.0,5.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,1
1.0,2.0,5.0,1.0,5.0,1.0,2.0,5.0,1.0,5.0,2.8,6.1,4.55,2.0493901531928,8.184674024595841,6.589265592813304,15,8,2,0,-0.7071067811865471,-0.7071067811865479,1.0,3.0,9.0,1.0,3.0,3.0,4.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,1
1.0,1.0,2.0,5.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,5.7,4.35,1.732050807569919,8.340663442836647,6.635431211942652,15,8,2,0,-0.7071067811865471,-0.7071067811865479,2.0,4.0,10.0,1.0,3.0,2.0,3.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,1
1.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,2.0,5.0,2.0,3.0,4.35,1.732050807569919,2.9439202887767983,6.635431211942652,15,9,2,0,-0.7071067811865471,-0.7071067811865479,3.0,5.0,10.0,1.0,3.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1
1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.2,3.0,4.35,0.4472135955039926,2.9439202887767983,6.635431211942652,15,12,2,0,-0.7071067811865471,-0.7071067811865479,4.0,5.0,10.0,1.0,3.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,20
20.0,1.0,1.0,1.0,1.0,17.0,1.0,1.0,1.0,1.0,4.2,4.4,5.15,7.155417527999579,5.316640543300972,7.154498033074358,15,13,2,0,-0.7071067811865471,-0.7071067811865479,1.0,5.0,9.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,2
2.0,20.0,1.0,1.0,1.0,8.0,17.0,1.0,1.0,1.0,5.6,4.2,5.5,7.056911505751196,5.116422361160459,7.1118877499875355,15,14,2,0,-0.7071067811865471,-0.7071067811865479,1.0,5.0,8.0,2.0,4.0,2.0,3.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,2
2.0,2.0,20.0,1.0,1.0,2.0,8.0,17.0,1.0,1.0,5.8,3.9,5.55,6.906518659933065,5.152130088075168,7.082038065267402,15,14,2,0,-0.7071067811865471,-0.7071067811865479,2.0,5.0,7.0,3.0,5.0,1.0,3.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,1
1.0,2.0,2.0,20.0,1.0,1.0,2.0,8.0,17.0,1.0,5.8,3.9,4.85,6.906518659933065,5.152130088075168,6.784463675812757,15,15,2,0,-0.7071067811865471,-0.7071067811865479,1.0,5.0,8.0,3.0,5.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,1
1.0,1.0,2.0,2.0,20.0,1.0,1.0,2.0,8.0,17.0,5.8,3.5,4.8,6.906518659933065,5.212165257037776,6.8102090546783325,15,16,2,0,-0.7071067811865471,-0.7071067811865479,2.0,6.0,9.0,3.0,4.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,1
1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,8.0,2.6,3.4,4.75,3.0495901363959743,5.253570214625954,6.835472493582869,15,17,2,0,-0.7071067811865471,-0.7071067811865479,3.0,7.0,10.0,2.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,1
1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.4,3.5,4.8,0.5477225575084677,5.212165257037776,6.8102090546783325,15,18,2,0,-0.7071067811865471,-0.7071067811865479,4.0,7.0,10.0,2.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,5
5.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,2.0,3.9,4.8,1.7320508075699212,5.152130088075168,6.8102090546783325,15,18,2,0,-0.7071067811865471,-0.7071067811865479,1.0,6.0,10.0,2.0,3.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,1
1.0,5.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,2.0,3.9,3.45,1.7320508075699212,5.152130088075168,4.1100006402870015,15,19,2,0,-0.7071067811865471,-0.7071067811865479,1.0,6.0,11.0,2.0,3.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2
2.0,1.0,5.0,1.0,1.0,2.0,1.0,5.0,2.0,1.0,2.2,4.0,3.5,1.643167672516599,5.099019513593274,4.0846310147083615,15,20,2,0,-0.7071067811865471,-0.7071067811865479,1.0,5.0,10.0,3.0,4.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1
1.0,2.0,1.0,5.0,1.0,10.0,2.0,1.0,5.0,2.0,4.0,3.3,3.85,3.6742346141752593,3.26768691550809,4.331949846626331,15,21,2,0,-0.7071067811865471,-0.7071067811865479,1.0,6.0,11.0,3.0,4.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,2.0,1.0,5.0,1.0,10.0,2.0,1.0,5.0,3.8,2.6,3.4,3.8340579025366344,2.875181153713914,4.121828924665869,15,22,2,0,-0.7071067811865471,-0.7071067811865479,2.0,7.0,12.0,2.0,4.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2
2.0,1.0,1.0,2.0,1.0,2.0,1.0,10.0,2.0,1.0,3.2,2.6,3.25,3.8340579025366344,2.875181153713914,4.115119746291407,15,22,2,0,-0.7071067811865471,-0.7071067811865479,1.0,7.0,12.0,2.0,5.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2
2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,10.0,2.0,3.4,2.7,3.3,3.7148351242018287,2.830390628714721,4.092354874770063,15,23,2,0,-0.7071067811865471,-0.7071067811865479,2.0,6.0,11.0,3.0,6.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5
5.0,2.0,2.0,1.0,1.0,5.0,2.0,2.0,1.0,10.0,4.0,3.1,3.3,3.6742346141752593,2.84604989415242,4.092354874770063,15,23,2,0,-0.7071067811865471,-0.7071067811865479,1.0,5.0,11.0,3.0,6.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
1.0,5.0,2.0,2.0,1.0,1.0,5.0,2.0,2.0,1.0,2.2,3.1,3.25,1.643167672516599,2.84604989415242,4.115119746291407,15,24,2,0,-0.7071067811865471,-0.7071067811865479,1.0,5.0,12.0,3.0,5.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,5.0,2.0,2.0,1.0,1.0,5.0,2.0,2.0,2.2,3.0,3.25,1.643167672516599,2.9059326290279763,4.115119746291407,15,25,2,0,-0.7071067811865471,-0.7071067811865479,2.0,5.0,12.0,3.0,5.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2
2.0,1.0,1.0,5.0,2.0,2.0,1.0,1.0,5.0,2.0,2.2,2.7,3.3,1.643167672516599,2.830390628714721,4.092354874770063,15,25,2,0,-0.7071067811865471,-0.7071067811865479,1.0,5.0,11.0,4.0,6.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2
2.0,2.0,1.0,1.0,5.0,2.0,2.0,1.0,1.0,5.0,2.2,2.8,3.35,1.643167672516599,2.7808871486161277,4.068815940528203,15,26,2,0,-0.7071067811865471,-0.7071067811865479,2.0,4.0,10.0,5.0,7.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.4,2.7,3.35,0.5477225575084681,2.830390628714721,4.068815940528203,15,27,2,0,-0.7071067811865471,-0.7071067811865479,1.0,5.0,10.0,4.0,7.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.4,1.8,2.55,0.5477225575084681,1.229272594307757,2.52305161930664,15,27,2,0,-0.7071067811865471,-0.7071067811865479,2.0,5.0,11.0,4.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.4,1.8,2.2,0.5477225575084681,1.229272594307757,2.190890230021038,15,28,2,0,-0.7071067811865471,-0.7071067811865479,3.0,5.0,12.0,4.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.2,1.7,2.15,0.44721359550400214,1.2516655570365751,2.207046132635334,15,29,2,0,-0.7071067811865471,-0.7071067811865479,4.0,6.0,13.0,3.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.2,1.7,2.2,0.44721359550400214,1.2516655570365751,2.190890230021038,15,29,2,0,-0.7071067811865471,-0.7071067811865479,1.0,6.0,12.0,3.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.4,1.4,2.25,0.5477225575084681,0.5163977794991784,2.173403830522058,15,30,2,0,-0.7071067811865471,-0.7071067811865479,2.0,6.0,11.0,4.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.4,1.4,2.25,0.5477225575084681,0.5163977794991784,2.173403830522058,15,31,2,0,-0.7071067811865471,-0.7071067811865479,1.0,6.0,11.0,4.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
5.0,1.0,2.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,2.2,1.8,2.4,1.643167672516599,1.229272594307757,2.257152374587703,15,31,2,0,-0.7071067811865471,-0.7071067811865479,1.0,5.0,10.0,4.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2.0,5.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,2.0,2.4,1.8,2.25,1.5165750888115024,1.229272594307757,2.173403830522058,15,32,2,0,-0.7071067811865471,-0.7071067811865479,1.0,5.0,10.0,4.0,8.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,2.0,5.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,2.2,1.7,2.25,1.643167672516599,1.251665557036575,2.173403830522058,15,33,2,0,-0.7071067811865471,-0.7071067811865479,1.0,6.0,10.0,3.0,8.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2.0,1.0,2.0,5.0,1.0,2.0,1.0,2.0,5.0,1.0,2.2,1.8,2.25,1.643167672516599,1.2292725943077567,2.173403830522058,15,33,2,0,-0.7071067811865471,-0.7071067811865479,1.0,5.0,10.0,4.0,8.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2.0,2.0,1.0,2.0,5.0,2.0,2.0,1.0,2.0,5.0,2.4,1.9,1.85,1.5165750888115024,1.1972189997399574,1.1821033884793075,15,34,2,0,-0.7071067811865471,-0.7071067811865479,2.0,4.0,9.0,5.0,9.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.6,1.9,1.85,0.5477225575084673,1.1972189997399574,1.1821033884793075,15,38,2,0,-0.7071067811865471,-0.7071067811865479,1.0,4.0,9.0,5.0,9.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
40.0,1.0,2.0,2.0,1.0,20.0,1.0,2.0,2.0,1.0,5.2,3.8,2.75,8.288546314041058,5.808040403900296,4.228661602371378,15,39,2,0,-0.7071067811865471,-0.7071067811865479,1.0,3.0,9.0,5.0,8.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2
2.0,40.0,1.0,2.0,2.0,2.0,20.0,1.0,2.0,2.0,5.4,3.8,2.75,8.17312669668124,5.808040403900296,4.228661602371378,15,39,2,0,-0.7071067811865471,-0.7071067811865479,1.0,3.0,9.0,5.0,8.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2
2.0,2.0,40.0,1.0,2.0,2.0,2.0,20.0,1.0,2.0,5.4,3.8,2.6,8.17312669668124,5.808040403900296,4.197743754873634,15,40,2,0,-0.7071067811865471,-0.7071067811865479,2.0,3.0,9.0,5.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
1.0,2.0,2.0,40.0,1.0,1.0,2.0,2.0,20.0,1.0,5.2,3.8,2.6,8.288546314041058,5.808040403900296,4.197743754873634,15,41,2,0,-0.7071067811865471,-0.7071067811865479,1.0,3.0,9.0,5.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
1.0,1.0,2.0,2.0,40.0,1.0,1.0,2.0,2.0,20.0,5.2,3.4,2.6,8.288546314041058,5.853773711604478,4.197743754873634,15,41,2,0,-0.7071067811865471,-0.7071067811865479,2.0,4.0,9.0,5.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5
5.0,1.0,1.0,2.0,2.0,5.0,1.0,1.0,2.0,2.0,2.2,3.7,2.75,1.6431676725165967,5.850925852661127,4.228661602371378,15,42,2,0,-0.7071067811865471,-0.7071067811865479,1.0,4.0,9.0,4.0,8.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2
2.0,5.0,1.0,1.0,2.0,2.0,5.0,1.0,1.0,2.0,2.2,3.8,2.75,1.6431676725165967,5.808040403900297,4.228661602371378,15,42,2,0,-0.7071067811865471,-0.7071067811865479,1.0,3.0,9.0,5.0,8.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5
5.0,2.0,5.0,1.0,1.0,5.0,2.0,5.0,1.0,1.0,2.8,4.1,2.95,2.0493901531928,5.782156460468562,4.236122854935504,15,43,2,0,-0.7071067811865471,-0.7071067811865479,1.0,3.0,8.0,4.0,8.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5
5.0,5.0,2.0,5.0,1.0,5.0,5.0,2.0,5.0,1.0,3.6,4.4,3.15,1.9493588689627184,5.738757124442393,4.233637231805292,15,44,2,0,-0.7071067811865471,-0.7071067811865479,2.0,3.0,7.0,3.0,8.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
1.0,5.0,5.0,2.0,5.0,1.0,5.0,5.0,2.0,5.0,3.6,4.4,3.15,1.9493588689627184,5.738757124442393,4.233637231805292,15,45,2,0,-0.7071067811865471,-0.7071067811865479,1.0,3.0,7.0,3.0,8.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
1.0,1.0,5.0,5.0,2.0,3.0,1.0,5.0,5.0,2.0,3.2,2.7,3.25,1.7888543820008405,1.7029386365941088,4.203695116392317,15,46,2,0,-0.7071067811865471,-0.7071067811865479,2.0,4.0,7.0,3.0,8.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
2.0,1.0,1.0,5.0,5.0,2.0,3.0,1.0,5.0,5.0,3.2,2.7,3.25,1.7888543820008405,1.7029386365941088,4.203695116392317,15,46,2,0,-0.7071067811865471,-0.7071067811865479,1.0,4.0,7.0,3.0,8.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
2.0,2.0,1.0,1.0,5.0,2.0,2.0,3.0,1.0,5.0,2.6,2.7,3.25,1.5165750888114997,1.7029386365941088,4.203695116392317,15,47,2,0,-0.7071067811865471,-0.7071067811865479,2.0,4.0,7.0,3.0,8.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.8,2.7,3.25,0.8366600265362321,1.7029386365941088,4.203695116392317,15,48,2,0,-0.7071067811865471,-0.7071067811865479,1.0,4.0,7.0,3.0,8.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10
10.0,1.0,2.0,2.0,1.0,10.0,1.0,2.0,2.0,3.0,3.6,3.6,3.5,3.6469165057625887,2.75680975041895,4.454447806761189,15,48,2,0,-0.7071067811865471,-0.7071067811865479,1.0,3.0,7.0,3.0,8.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2
2.0,10.0,1.0,2.0,2.0,2.0,10.0,1.0,2.0,2.0,3.4,3.3,3.5,3.714835124201828,2.750757471437943,4.454447806761189,15,49,2,0,-0.7071067811865471,-0.7071067811865479,1.0,3.0,7.0,4.0,8.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10
10.0,2.0,10.0,1.0,2.0,10.0,2.0,10.0,1.0,2.0,5.0,4.1,3.95,4.582575694956234,3.414023367752562,4.639362478889529,15,50,2,0,-0.7071067811865471,-0.7071067811865479,1.0,3.0,6.0,3.0,8.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,5
5.0,10.0,2.0,10.0,1.0,5.0,10.0,2.0,10.0,1.0,5.6,4.1,4.1,4.27784992724191,3.414023367752562,4.621460238587344,15,50,2,0,-0.7071067811865471,-0.7071067811865479,1.0,3.0,6.0,3.0,7.0,2.0,4.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1.0,5.0,10.0,2.0,10.0,1.0,5.0,10.0,2.0,10.0,5.6,3.7,4.05,4.27784992724191,3.5292429153517544,4.6506932137502615,15,51,2,0,-0.7071067811865471,-0.7071067811865479,1.0,4.0,7.0,3.0,6.0,1.0,4.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2
2.0,1.0,5.0,10.0,2.0,2.0,1.0,5.0,10.0,2.0,4.0,3.8,4.1,3.6742346141752584,3.457680661304706,4.621460238587344,15,52,2,0,-0.7071067811865471,-0.7071067811865479,1.0,3.0,6.0,4.0,7.0,1.0,4.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1.0,2.0,1.0,5.0,10.0,1.0,2.0,1.0,5.0,10.0,3.8,3.6,3.15,3.8340579025366335,3.565264521899617,2.758241239783744,15,52,2,0,-0.7071067811865471,-0.7071067811865479,1.0,3.0,7.0,4.0,7.0,1.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5
5.0,1.0,2.0,1.0,5.0,5.0,1.0,2.0,1.0,5.0,2.8,3.9,3.3,2.0493901531928,3.5418137224379027,2.7739388677667223,15,53,2,0,-0.7071067811865471,-0.7071067811865479,1.0,3.0,7.0,3.0,6.0,2.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2.0,5.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,1.0,2.2,3.9,3.3,1.6431676725165962,3.5418137224379027,2.7739388677667223,15,54,2,0,-0.7071067811865471,-0.7071067811865479,1.0,3.0,7.0,3.0,6.0,2.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,2.0,5.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,2.2,3.9,3.3,1.6431676725165962,3.5418137224379027,2.7739388677667223,15,54,2,0,-0.7071067811865471,-0.7071067811865479,1.0,3.0,7.0,3.0,6.0,2.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2.0,1.0,2.0,5.0,1.0,2.0,1.0,2.0,5.0,1.0,2.2,3.1,3.35,1.6431676725165962,2.846049894152419,2.739093203771831,15,55,2,0,-0.7071067811865471,-0.7071067811865479,1.0,3.0,6.0,4.0,7.0,2.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,2.0,1.0,2.0,5.0,1.0,2.0,1.0,2.0,5.0,2.2,3.0,3.15,1.6431676725165962,2.905932629027975,2.758241239783744,15,56,2,0,-0.7071067811865471,-0.7071067811865479,1.0,4.0,7.0,3.0,7.0,2.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5
5.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,1.0,2.0,2.2,2.5,3.3,1.6431676725165962,1.7795130420066234,2.7739388677667223,15,56,2,0,-0.7071067811865471,-0.7071067811865479,1.0,4.0,7.0,3.0,6.0,3.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2.0,5.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,1.0,2.2,2.2,3.15,1.6431676725165962,1.549193338484581,2.758241239783744,15,57,2,0,-0.7071067811865471,-0.7071067811865479,1.0,4.0,7.0,4.0,7.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2.0,2.0,5.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,2.4,2.3,3.0,1.5165750888114995,1.4944341180989995,2.7338039817309454,15,58,2,0,-0.7071067811865471,-0.7071067811865479,2.0,3.0,7.0,5.0,8.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2
